MON,DAY,YEAR,HR,MIN,TMZN,TMPF,SKNT,GUST,WNUM,P01I,P24I,SNOW
10,19,2013, 8,51,CDT, 44.1,11.5,,,,,
10,19,2013, 9,51,CDT, 46.0,12.7,,,,,
10,19,2013, 10,51,CDT, 48.9,10.4,,,,,
10,19,2013, 11,51,CDT, 52.0,15.0,,,,,
10,19,2013, 12,51,CDT, 52.0,15.0,,,,,
10,19,2013, 13,51,CDT, 51.1,16.1,24.2,,,,
10,19,2013, 14,51,CDT, 53.1,16.1,23.0,,0.00,,
10,19,2013, 15,51,CDT, 53.1,13.8,24.2,,,,
10,19,2013, 16,51,CDT, 53.1,15.0,20.7,,,,
10,19,2013, 17,51,CDT, 50.0,16.1,28.8,13,0.00,,
10,19,2013, 18,51,CDT, 48.9,10.4,,,0.00,,
10,19,2013, 19,51,CDT, 48.0,8.1,,,0.01,,
10,19,2013, 20,51,CDT, 46.9,6.9,,,,,
10,19,2013, 21,51,CDT, 48.0,6.9,,,,,
10,19,2013, 22,51,CDT, 48.9,10.4,,,,,
10,19,2013, 23,51,CDT, 48.9,6.9,,,,,
10,20,2013, 0,51,CDT, 48.0,5.8,,,,,
10,20,2013, 1,51,CDT, 45.0,6.9,,,,,
10,20,2013, 2,51,CDT, 44.1,5.8,,,,,
10,20,2013, 3,51,CDT, 43.0,6.9,,,,,
10,20,2013, 4,51,CDT, 42.1,6.9,,,,,
10,20,2013, 5,51,CDT, 42.1,10.4,,,,,
10,20,2013, 6,51,CDT, 41.0,5.8,,,,0.01,
10,20,2013, 7,51,CDT, 41.0,5.8,,,,,
10,20,2013, 8,51,CDT, 44.1,8.1,,,,,
10,20,2013, 9,51,CDT, 46.0,3.5,,,,,
10,20,2013, 10,51,CDT, 48.9,0.0,,,,,
10,20,2013, 11,51,CDT, 52.0,5.8,,,,,
10,20,2013, 12,51,CDT, 55.0,8.1,17.3,,,,
10,20,2013, 13,51,CDT, 57.9,10.4,,,,,
10,20,2013, 14,51,CDT, 60.1,10.4,19.6,,,,
10,20,2013, 15,51,CDT, 62.1,11.5,19.6,,,,
10,20,2013, 16,51,CDT, 63.0,6.9,,,,,
10,20,2013, 17,51,CDT, 64.9,16.1,25.3,,,,
10,20,2013, 18,51,CDT, 64.9,20.7,33.4,13,0.00,,
10,20,2013, 19,51,CDT, 64.0,11.5,20.7,,0.00,,
10,20,2013, 20,51,CDT, 62.1,10.4,,13,0.00,,
10,20,2013, 21,51,CDT, 57.9,5.8,,13,0.00,,
10,20,2013, 22,51,CDT, 55.9,8.1,,13,0.00,,
10,20,2013, 23,51,CDT, 55.0,6.9,,13,0.02,,
10,21,2013, 0,51,CDT, 55.0,9.2,,13,0.00,,
10,21,2013, 1,51,CDT, 54.0,10.4,,13,0.00,,
10,21,2013, 2,51,CDT, 53.1,9.2,,,0.00,,
10,21,2013, 3,51,CDT, 52.0,8.1,,13,0.02,,
10,21,2013, 4,51,CDT, 51.1,8.1,,,0.01,,
10,21,2013, 5,51,CDT, 50.0,11.5,,,,,
10,21,2013, 6,51,CDT, 48.0,8.1,,,,0.05,
10,21,2013, 7,00,CDT, 48.2,8.1,,,,,
10,21,2013, 7,51,CDT, 46.0,16.1,23.0,,,,
10,21,2013, 8,51,CDT, 45.0,10.4,18.4,,,,
10,21,2013, 9,51,CDT, 43.0,13.8,,,,,
10,21,2013, 10,51,CDT, 44.1,10.4,,,,,
10,21,2013, 11,35,CDT, 44.6,11.5,,,,,
10,21,2013, 11,51,CDT, 45.0,12.7,20.7,,,,
10,21,2013, 12,51,CDT, 46.9,11.5,,,,,
10,21,2013, 13,51,CDT, 46.9,12.7,,,,,
10,21,2013, 14,51,CDT, 50.0,13.8,23.0,,,,
10,21,2013, 15,51,CDT, 48.0,17.3,27.6,,,,
10,21,2013, 16,51,CDT, 46.0,17.3,26.5,,,,
10,21,2013, 17,51,CDT, 44.1,13.8,20.7,,,,
10,21,2013, 18,51,CDT, 41.0,8.1,,,,,
10,21,2013, 19,51,CDT, 39.9,6.9,,,,,
10,21,2013, 20,51,CDT, 39.9,8.1,,,,,
10,21,2013, 21,51,CDT, 37.9,6.9,,,,,
10,21,2013, 22,51,CDT, 37.9,8.1,,,,,
10,21,2013, 23,51,CDT, 37.9,8.1,,,,,
10,22,2013, 0,51,CDT, 37.0,8.1,,,,,
10,22,2013, 1,51,CDT, 37.0,8.1,,,,,
10,22,2013, 2,51,CDT, 36.0,8.1,,,,,
10,22,2013, 3,51,CDT, 34.0,5.8,,,,,
10,22,2013, 4,51,CDT, 32.0,6.9,,,,,
10,22,2013, 5,51,CDT, 32.0,4.6,,,,,
10,22,2013, 6,51,CDT, 30.9,5.8,,,,,
10,22,2013, 7,51,CDT, 32.0,4.6,,,,,
10,22,2013, 8,51,CDT, 36.0,3.5,,,,,
10,22,2013, 9,51,CDT, 37.9,4.6,,,,,
10,22,2013, 10,51,CDT, 39.9,4.6,,,,,
10,22,2013, 11,51,CDT, 41.0,10.4,,,,,
10,22,2013, 12,51,CDT, 37.9,8.1,,13,0.00,,
10,22,2013, 13,51,CDT, 37.9,6.9,,13,0.00,,
10,22,2013, 14,51,CDT, 37.9,6.9,,2493,0.02,,
10,22,2013, 15,40,CDT, 37.4,5.8,,2493,0.01,,
10,22,2013, 15,51,CDT, 37.9,3.5,,2493,0.01,,
10,22,2013, 16,01,CDT, 37.4,0.0,,2493,0.00,,
10,22,2013, 16,11,CDT, 37.4,0.0,,2493,0.00,,
10,22,2013, 16,51,CDT, 39.0,0.0,,2493,0.00,,
10,22,2013, 17,17,CDT, 39.2,0.0,,13,0.00,,
10,22,2013, 17,51,CDT, 39.0,3.5,,17,0.00,,
10,22,2013, 18,51,CDT, 39.0,3.5,,,0.00,,
10,22,2013, 19,51,CDT, 39.0,4.6,,,,,
10,22,2013, 20,51,CDT, 39.0,4.6,,,,,
10,22,2013, 21,51,CDT, 39.0,4.6,,,,,
10,22,2013, 22,51,CDT, 37.9,4.6,,,,,
10,22,2013, 23,51,CDT, 37.0,5.8,,,,,
10,23,2013, 0,51,CDT, 36.0,5.8,,,,,
10,23,2013, 1,56,CDT, 35.6,6.9,,,,,
10,23,2013, 2,51,CDT, 34.0,6.9,,,,,
10,23,2013, 3,51,CDT, 34.0,8.1,,,,,
10,23,2013, 4,51,CDT, 33.1,8.1,,,,,
10,23,2013, 5,51,CDT, 33.1,5.8,,,,,
10,23,2013, 6,51,CDT, 32.0,6.9,,,,0.03,
10,23,2013, 7,51,CDT, 33.1,5.8,,,,,
10,23,2013, 8,51,CDT, 35.1,6.9,,,,,
10,23,2013, 9,51,CDT, 39.0,8.1,,,,,
10,23,2013, 10,51,CDT, 42.1,12.7,19.6,,,,
10,23,2013, 11,51,CDT, 42.1,13.8,,,,,
10,23,2013, 12,51,CDT, 44.1,12.7,20.7,,,,
10,23,2013, 13,51,CDT, 44.1,13.8,20.7,,,,
10,23,2013, 14,51,CDT, 44.1,16.1,23.0,,,,
10,23,2013, 15,51,CDT, 44.1,16.1,20.7,,,,
10,23,2013, 16,51,CDT, 43.0,12.7,,,,,
10,23,2013, 17,51,CDT, 42.1,11.5,,253,0.00,,
10,23,2013, 18,51,CDT, 41.0,8.1,,,0.00,,
10,23,2013, 19,51,CDT, 41.0,9.2,,,,,
10,23,2013, 20,51,CDT, 39.9,5.8,,,,,
10,23,2013, 21,51,CDT, 39.9,6.9,,,,,
10,23,2013, 22,51,CDT, 39.9,10.4,,,,,
10,23,2013, 23,51,CDT, 39.0,6.9,,,,,
10,24,2013, 0,51,CDT, 39.0,9.2,,,,,
10,24,2013, 1,51,CDT, 37.9,5.8,,,,,
10,24,2013, 2,51,CDT, 37.9,10.4,,,,,
10,24,2013, 3,51,CDT, 37.9,8.1,,,,,
10,24,2013, 4,51,CDT, 37.0,9.2,,,,,
10,24,2013, 5,51,CDT, 37.0,6.9,,,,,
10,24,2013, 6,51,CDT, 37.0,6.9,,,,,
10,24,2013, 7,51,CDT, 37.0,15.0,19.6,,,,
10,24,2013, 8,51,CDT, 37.0,12.7,,,,,
10,24,2013, 9,51,CDT, 39.0,11.5,,,,,
10,24,2013, 10,51,CDT, 41.0,10.4,19.6,,,,
10,24,2013, 11,51,CDT, 41.0,13.8,24.2,,,,
10,24,2013, 12,51,CDT, 43.0,12.7,,,,,
10,24,2013, 13,51,CDT, 44.1,15.0,21.9,,,,
10,24,2013, 14,51,CDT, 43.0,15.0,19.6,,,,
10,24,2013, 15,51,CDT, 42.1,12.7,18.4,,,,
10,24,2013, 16,51,CDT, 41.0,9.2,,,,,
10,24,2013, 17,51,CDT, 41.0,6.9,,,,,
10,24,2013, 18,51,CDT, 41.0,8.1,,,,,
10,24,2013, 19,51,CDT, 39.9,10.4,,,,,
10,24,2013, 20,51,CDT, 39.9,10.4,,,,,
10,24,2013, 21,51,CDT, 39.0,9.2,,,,,
10,24,2013, 22,51,CDT, 37.0,8.1,,,,,
10,24,2013, 23,51,CDT, 36.0,6.9,,,,,
10,25,2013, 0,51,CDT, 34.0,3.5,,,,,
10,25,2013, 1,51,CDT, 33.1,4.6,,,,,
10,25,2013, 2,51,CDT, 32.0,3.5,,,,,
10,25,2013, 3,51,CDT, 32.0,6.9,,,,,
10,25,2013, 4,51,CDT, 32.0,6.9,,,,,
10,25,2013, 5,51,CDT, 30.9,3.5,,,,,
10,25,2013, 6,51,CDT, 30.0,4.6,,,,,
10,25,2013, 7,51,CDT, 30.9,4.6,,,,,
10,25,2013, 8,51,CDT, 35.1,8.1,,,,,
10,25,2013, 9,51,CDT, 39.9,3.5,,,,,
10,25,2013, 10,51,CDT, 44.1,11.5,,,,,
10,25,2013, 11,51,CDT, 45.0,10.4,,,,,
10,25,2013, 12,51,CDT, 48.0,15.0,21.9,,,,
10,25,2013, 13,51,CDT, 48.9,12.7,19.6,,,,
10,25,2013, 14,51,CDT, 50.0,17.3,24.2,,,,
10,25,2013, 15,51,CDT, 51.1,19.6,26.5,,,,
10,25,2013, 16,51,CDT, 50.0,17.3,26.5,,,,
10,25,2013, 17,51,CDT, 48.9,11.5,,,,,
10,25,2013, 18,51,CDT, 48.0,12.7,,,,,
10,25,2013, 19,51,CDT, 46.0,12.7,,,,,
10,25,2013, 20,51,CDT, 46.0,18.4,25.3,,,,
10,25,2013, 21,51,CDT, 46.0,16.1,26.5,,,,
10,25,2013, 22,51,CDT, 46.9,16.1,23.0,,,,
10,25,2013, 23,51,CDT, 45.0,18.4,,,,,
10,26,2013, 0,51,CDT, 44.1,16.1,24.2,,,,
10,26,2013, 1,51,CDT, 43.0,17.3,,,,,
10,26,2013, 2,51,CDT, 44.1,19.6,27.6,,,,
10,26,2013, 3,51,CDT, 44.1,20.7,25.3,,,,
10,26,2013, 4,51,CDT, 45.0,19.6,26.5,,,,
10,26,2013, 5,51,CDT, 46.9,17.3,28.8,,,,
10,26,2013, 6,51,CDT, 46.9,20.7,35.7,,,,
10,26,2013, 7,51,CDT, 46.0,16.1,26.5,,,,
10,26,2013, 8,51,CDT, 46.0,17.3,25.3,,,,
10,26,2013, 9,51,CDT, 48.9,15.0,24.2,,,,
10,26,2013, 10,51,CDT, 50.0,15.0,,,,,
10,26,2013, 11,51,CDT, 51.1,16.1,,,,,
10,26,2013, 12,51,CDT, 53.1,15.0,18.4,,,,
10,26,2013, 13,51,CDT, 53.1,18.4,21.9,,,,
10,26,2013, 14,51,CDT, 53.1,18.4,23.0,,,,
10,26,2013, 15,51,CDT, 52.0,17.3,25.3,,,,
10,26,2013, 16,51,CDT, 51.1,16.1,20.7,,,,
10,26,2013, 17,51,CDT, 48.9,8.1,,,,,
10,26,2013, 18,51,CDT, 46.0,8.1,,,,,
10,26,2013, 19,51,CDT, 45.0,6.9,,,,,
10,26,2013, 20,51,CDT, 43.0,5.8,,,,,
10,26,2013, 21,51,CDT, 42.1,5.8,,,,,
10,26,2013, 22,51,CDT, 39.9,0.0,,,,,
10,26,2013, 23,51,CDT, 39.0,4.6,,,,,
10,27,2013, 0,51,CDT, 39.0,3.5,,,,,
10,27,2013, 1,51,CDT, 39.0,0.0,,,,,
10,27,2013, 2,51,CDT, 37.9,0.0,,,,,
10,27,2013, 3,51,CDT, 36.0,3.5,,,,,
10,27,2013, 4,51,CDT, 34.0,4.6,,,,,
10,27,2013, 5,51,CDT, 35.1,3.5,,,,,
10,27,2013, 6,51,CDT, 34.0,3.5,,,,,
10,27,2013, 7,51,CDT, 33.1,3.5,,,,,
10,27,2013, 8,51,CDT, 37.9,4.6,,,,,
10,27,2013, 9,51,CDT, 44.1,5.8,,,,,
10,27,2013, 10,51,CDT, 48.9,12.7,,,,,
10,27,2013, 11,51,CDT, 50.0,15.0,,,,,
10,27,2013, 12,51,CDT, 52.0,12.7,,,,,
10,27,2013, 13,51,CDT, 54.0,11.5,,,,,
10,27,2013, 14,51,CDT, 53.1,16.1,20.7,,,,
10,27,2013, 15,51,CDT, 54.0,10.4,20.7,,,,
10,27,2013, 16,51,CDT, 54.0,11.5,,,,,
10,27,2013, 17,51,CDT, 52.0,9.2,,,,,
10,27,2013, 18,51,CDT, 50.0,10.4,,,,,
10,27,2013, 19,51,CDT, 48.9,6.9,,,,,
10,27,2013, 20,51,CDT, 46.0,6.9,,,,,
10,27,2013, 21,51,CDT, 45.0,4.6,,,,,
10,27,2013, 22,51,CDT, 44.1,4.6,,,,,
10,27,2013, 23,51,CDT, 43.0,0.0,,,,,
10,28,2013, 0,51,CDT, 43.0,0.0,,,,,
10,28,2013, 1,51,CDT, 41.0,3.5,,,,,
10,28,2013, 2,51,CDT, 39.9,0.0,,,,,
10,28,2013, 3,51,CDT, 39.0,3.5,,,,,
10,28,2013, 4,51,CDT, 37.9,8.1,23.0,,,,
10,28,2013, 5,51,CDT, 37.0,0.0,,,,,
10,28,2013, 6,51,CDT, 37.0,5.8,,,,,
10,28,2013, 7,51,CDT, 37.9,0.0,,,,,
10,28,2013, 8,00,CDT, 39.2,0.0,,,,,
10,28,2013, 8,37,CDT, 44.6,3.5,,,,,
10,28,2013, 8,51,CDT, 48.9,13.8,19.6,,,,
10,28,2013, 9,51,CDT, 51.1,16.1,,,,,
10,28,2013, 10,51,CDT, 53.1,15.0,,,,,
10,28,2013, 11,51,CDT, 52.0,16.1,,,,,
10,28,2013, 12,51,CDT, 54.0,12.7,16.1,,,,
10,28,2013, 13,51,CDT, 52.0,13.8,,,,,
10,28,2013, 14,51,CDT, 52.0,12.7,,,,,
10,28,2013, 15,51,CDT, 51.1,13.8,,,,,
10,28,2013, 16,51,CDT, 50.0,16.1,,,,,
10,28,2013, 17,51,CDT, 48.9,12.7,,,,,
10,28,2013, 18,15,CDT, 48.2,11.5,,,,,
10,28,2013, 18,51,CDT, 48.0,12.7,,,,,
10,28,2013, 19,51,CDT, 48.0,11.5,19.6,,,,
10,28,2013, 20,51,CDT, 46.9,11.5,,,,,
10,28,2013, 21,44,CDT, 48.2,12.7,,,,,
10,28,2013, 21,51,CDT, 48.0,11.5,,,,,
10,28,2013, 22,51,CDT, 48.0,11.5,,,,,
10,28,2013, 23,51,CDT, 48.0,13.8,,,,,
10,29,2013, 0,25,CDT, 46.4,10.4,,,,,
10,29,2013, 0,51,CDT, 46.9,11.5,,,,,
10,29,2013, 1,51,CDT, 46.0,8.1,,,,,
10,29,2013, 2,51,CDT, 46.0,8.1,,,,,
10,29,2013, 3,51,CDT, 45.0,8.1,,,,,
10,29,2013, 4,51,CDT, 45.0,5.8,,,,,
10,29,2013, 5,51,CDT, 44.1,8.1,,,,,
10,29,2013, 6,51,CDT, 44.1,9.2,,,,,
10,29,2013, 7,51,CDT, 43.0,6.9,,,,,
10,29,2013, 8,51,CDT, 45.0,8.1,,,,,
10,29,2013, 9,51,CDT, 45.0,9.2,,,,,
10,29,2013, 10,51,CDT, 46.9,4.6,,,,,
10,29,2013, 11,51,CDT, 48.0,4.6,,,,,
10,29,2013, 12,51,CDT, 50.0,4.6,,,,,
10,29,2013, 13,51,CDT, 53.1,4.6,,,,,
10,29,2013, 14,51,CDT, 55.9,6.9,,,,,
10,29,2013, 15,51,CDT, 55.9,8.1,,,,,
10,29,2013, 16,51,CDT, 55.0,9.2,,,,,
10,29,2013, 17,51,CDT, 53.1,6.9,,,,,
10,29,2013, 18,51,CDT, 54.0,4.6,,,,,
10,29,2013, 19,51,CDT, 55.0,8.1,,,,,
10,29,2013, 20,44,CDT, 53.6,10.4,,,,,
10,29,2013, 20,51,CDT, 53.1,6.9,,13,0.00,,
10,29,2013, 21,51,CDT, 53.1,5.8,,13,0.00,,
10,29,2013, 22,51,CDT, 52.0,6.9,,,0.00,,
10,29,2013, 23,51,CDT, 52.0,5.8,,,,,
10,30,2013, 0,00,CDT, 51.8,3.5,,,,,
10,30,2013, 0,36,CDT, 51.8,4.6,,6,,,
10,30,2013, 0,51,CDT, 52.0,0.0,,6,,,
10,30,2013, 1,51,CDT, 50.0,0.0,,6,,,
10,30,2013, 2,51,CDT, 48.0,4.6,,31,,,
10,30,2013, 3,51,CDT, 48.0,3.5,,31,,,
10,30,2013, 4,44,CDT, 46.4,4.6,,31,,,
10,30,2013, 4,51,CDT, 48.0,4.6,,31,,,
10,30,2013, 5,24,CDT, 48.2,5.8,,31,,,
10,30,2013, 5,51,CDT, 48.0,3.5,,31,,,
10,30,2013, 6,51,CDT, 48.0,5.8,,31,,,
10,30,2013, 7,02,CDT, 48.2,5.8,,31,,,
10,30,2013, 7,05,CDT, 48.2,4.6,,31,,,
10,30,2013, 7,51,CDT, 48.9,6.9,,31,,,
10,30,2013, 8,17,CDT, 48.2,5.8,,31,,,
10,30,2013, 8,51,CDT, 50.0,5.8,,31,,,
10,30,2013, 9,09,CDT, 51.8,8.1,,31,,,
10,30,2013, 9,51,CDT, 52.0,5.8,,31,,,
10,30,2013, 10,51,CDT, 54.0,9.2,,31,,,
10,30,2013, 11,51,CDT, 57.0,5.8,,6,,,
10,30,2013, 12,06,CDT, 57.2,5.8,,6,,,
10,30,2013, 12,51,CDT, 57.9,6.9,,6,,,
10,30,2013, 13,17,CDT, 57.2,9.2,,6,,,
10,30,2013, 13,51,CDT, 59.0,8.1,,,,,
10,30,2013, 14,51,CDT, 59.0,6.9,,6,,,
10,30,2013, 15,39,CDT, 59.0,4.6,,31,0.01,,
10,30,2013, 15,51,CDT, 59.0,11.5,,2493,0.03,,
10,30,2013, 15,57,CDT, 57.2,5.8,,2493,0.07,,
10,30,2013, 16,05,CDT, 57.2,6.9,,2493,0.08,,
10,30,2013, 16,51,CDT, 57.9,6.9,,2493,0.08,,
10,30,2013, 17,12,CDT, 57.2,6.9,,2493,0.00,,
10,30,2013, 17,20,CDT, 57.2,8.1,,2493,0.00,,
10,30,2013, 17,51,CDT, 57.9,5.8,,2493,0.00,,
10,30,2013, 18,51,CDT, 57.9,4.6,,2494,0.22,,
10,30,2013, 19,20,CDT, 59.0,3.5,,2493,0.10,,
10,30,2013, 19,37,CDT, 59.0,4.6,,2493,0.11,,
10,30,2013, 19,51,CDT, 59.0,5.8,,2493,0.13,,
10,30,2013, 20,51,CDT, 59.0,6.9,,2481,0.17,,
10,30,2013, 21,51,CDT, 59.0,3.5,,2493,0.02,,
10,30,2013, 22,25,CDT, 59.0,3.5,,2493,0.00,,
10,30,2013, 22,51,CDT, 60.1,10.4,,2493,0.01,,
10,30,2013, 23,51,CDT, 63.0,10.4,,2481,0.10,,
10,31,2013, 0,14,CDT, 62.6,6.9,,2494,0.15,,
10,31,2013, 0,38,CDT, 62.6,8.1,,2493,0.35,,
10,31,2013, 0,51,CDT, 63.0,6.9,,2493,0.39,,
10,31,2013, 0,57,CDT, 62.6,9.2,,13,0.01,,
10,31,2013, 1,38,CDT, 64.4,13.8,20.7,2493,0.03,,
10,31,2013, 1,51,CDT, 64.9,13.8,25.3,2493,0.05,,
10,31,2013, 2,47,CDT, 64.4,9.2,,2481,0.15,,
10,31,2013, 2,51,CDT, 64.0,9.2,,2481,0.18,,
10,31,2013, 3,23,CDT, 62.6,11.5,,2481,0.24,,
10,31,2013, 3,51,CDT, 63.0,10.4,,2494,0.49,,
10,31,2013, 4,12,CDT, 62.6,13.8,,2481,0.14,,
10,31,2013, 4,51,CDT, 62.1,6.9,,2494,0.42,,
10,31,2013, 5,28,CDT, 62.6,0.0,,2481,0.18,,
10,31,2013, 5,41,CDT, 62.6,0.0,,2481,0.23,,
10,31,2013, 5,51,CDT, 62.1,5.8,,2481,0.26,,
10,31,2013, 5,55,CDT, 62.6,5.8,,2493,0.01,,
10,31,2013, 6,38,CDT, 62.6,8.1,,2481,0.13,,
10,31,2013, 6,51,CDT, 62.1,6.9,,2481,0.18,2.73,
10,31,2013, 7,11,CDT, 62.6,4.6,,2493,0.03,,
10,31,2013, 7,51,CDT, 62.1,9.2,,2493,0.06,,
10,31,2013, 8,51,CDT, 62.1,9.2,18.4,2493,0.05,,
10,31,2013, 9,51,CDT, 63.0,10.4,,13,0.03,,
10,31,2013, 10,51,CDT, 63.0,9.2,,13,0.01,,
10,31,2013, 11,14,CDT, 62.6,6.9,,13,0.00,,
10,31,2013, 11,51,CDT, 64.0,10.4,17.3,13,0.00,,
10,31,2013, 12,31,CDT, 64.4,8.1,,13,0.00,,
10,31,2013, 12,51,CDT, 64.0,9.2,20.7,13,0.00,,
10,31,2013, 13,38,CDT, 62.6,6.9,,2481,0.06,,
10,31,2013, 13,51,CDT, 62.1,9.2,17.3,2493,0.08,,
10,31,2013, 14,28,CDT, 62.6,10.4,20.7,2493,0.03,,
10,31,2013, 14,51,CDT, 61.0,9.2,,2493,0.07,,
10,31,2013, 15,04,CDT, 60.8,8.1,,2493,0.02,,
10,31,2013, 15,12,CDT, 60.8,11.5,17.3,2493,0.03,,
10,31,2013, 15,51,CDT, 61.0,9.2,,2493,0.05,,
10,31,2013, 16,04,CDT, 60.8,11.5,17.3,2493,0.02,,
10,31,2013, 16,11,CDT, 60.8,12.7,20.7,2493,0.02,,
10,31,2013, 16,51,CDT, 62.1,12.7,20.7,2493,0.02,,
10,31,2013, 17,07,CDT, 62.6,8.1,,2493,0.05,,
10,31,2013, 17,21,CDT, 60.8,6.9,,2493,0.06,,
10,31,2013, 17,35,CDT, 60.8,9.2,,31,0.06,,
10,31,2013, 17,51,CDT, 61.0,12.7,,,0.06,,
10,31,2013, 18,44,CDT, 59.0,19.6,27.6,,0.01,,
10,31,2013, 18,51,CDT, 57.2,16.1,27.6,,,,
10,31,2013, 19,43,CDT, 55.4,12.7,23.0,13,0.00,,
10,31,2013, 19,51,CDT, 55.0,17.3,25.3,13,0.00,,
10,31,2013, 20,51,CDT, 53.1,11.5,,13,0.02,,
10,31,2013, 21,51,CDT, 51.1,13.8,23.0,,0.00,,
10,31,2013, 22,51,CDT, 50.0,11.5,,,0.00,,
10,31,2013, 23,34,CDT, 48.2,18.4,27.6,,,,
10,31,2013, 23,51,CDT, 48.0,20.7,26.5,,,,
11,1,2013, 0,42,CDT, 46.4,24.2,31.1,,,,
11,1,2013, 0,51,CDT, 46.9,19.6,31.1,,,,
11,1,2013, 1,51,CDT, 46.0,27.6,36.8,,,,
11,1,2013, 2,51,CDT, 45.0,21.9,27.6,,,,
11,1,2013, 3,38,CDT, 44.6,19.6,31.1,,,,
11,1,2013, 3,51,CDT, 45.0,20.7,28.8,,,,
11,1,2013, 4,51,CDT, 45.0,18.4,26.5,,,,
11,1,2013, 5,51,CDT, 46.0,15.0,20.7,,,,
11,1,2013, 6,51,CDT, 46.0,15.0,21.9,,,0.46,
11,1,2013, 7,51,CDT, 46.0,15.0,,,,,
11,1,2013, 8,51,CDT, 46.9,11.5,20.7,,,,
11,1,2013, 9,51,CDT, 46.9,13.8,,,,,
11,1,2013, 10,23,CDT, 46.4,16.1,,,,,
11,1,2013, 10,51,CDT, 46.9,13.8,,,,,
11,1,2013, 11,51,CDT, 46.9,10.4,,,,,
11,1,2013, 12,51,CDT, 46.9,13.8,,,,,
11,1,2013, 13,51,CDT, 48.9,11.5,,,,,
11,1,2013, 14,51,CDT, 48.9,11.5,,,,,
11,1,2013, 15,51,CDT, 48.0,15.0,,,,,
11,1,2013, 16,51,CDT, 48.0,13.8,,,,,
11,1,2013, 17,51,CDT, 46.9,9.2,,13,0.00,,
11,1,2013, 18,51,CDT, 46.0,11.5,,13,0.01,,
11,1,2013, 19,35,CDT, 46.4,8.1,,2493,0.02,,
11,1,2013, 19,51,CDT, 46.0,9.2,,2493,0.02,,
11,1,2013, 20,14,CDT, 46.4,8.1,,2493,0.01,,
11,1,2013, 20,49,CDT, 46.4,4.6,,2493,0.02,,
11,1,2013, 20,51,CDT, 46.0,3.5,,2493,0.02,,
11,1,2013, 21,51,CDT, 46.0,4.6,,2493,0.03,,
11,1,2013, 22,34,CDT, 46.4,4.6,,2497,0.00,,
11,1,2013, 22,51,CDT, 46.9,6.9,,2497,0.00,,
11,1,2013, 23,51,CDT, 46.0,5.8,,,0.00,,
11,2,2013, 0,41,CDT, 46.4,6.9,,,,,
11,2,2013, 0,51,CDT, 46.0,6.9,,,,,
11,2,2013, 1,51,CDT, 44.1,5.8,,31,,,
11,2,2013, 2,51,CDT, 43.0,6.9,,31,,,
11,2,2013, 3,51,CDT, 41.0,5.8,,31,,,
11,2,2013, 4,51,CDT, 39.9,5.8,,31,,,
11,2,2013, 5,51,CDT, 39.9,6.9,,31,,,
11,2,2013, 6,51,CDT, 39.0,8.1,,31,,0.08,
11,2,2013, 7,51,CDT, 39.0,8.1,,31,,,
11,2,2013, 8,28,CDT, 39.2,8.1,,31,,,
11,2,2013, 8,51,CDT, 41.0,8.1,,,,,
11,2,2013, 9,51,CDT, 42.1,9.2,,,,,
11,2,2013, 10,51,CDT, 44.1,11.5,,,,,
11,2,2013, 11,08,CDT, 44.6,9.2,,,,,
11,2,2013, 11,51,CDT, 46.0,11.5,,,,,
11,2,2013, 12,51,CDT, 46.0,9.2,,,,,
11,2,2013, 13,51,CDT, 46.0,8.1,,,,,
11,2,2013, 14,51,CDT, 46.9,6.9,,,,,
11,2,2013, 15,21,CDT, 46.4,5.8,,,,,
11,2,2013, 15,51,CDT, 46.9,10.4,,,,,
11,2,2013, 16,51,CDT, 46.0,9.2,,,,,
11,2,2013, 17,41,CDT, 44.6,12.7,,13,0.00,,
11,2,2013, 17,51,CDT, 42.1,6.9,21.9,13,0.01,,
11,2,2013, 18,09,CDT, 42.8,6.9,,13,0.01,,
11,2,2013, 18,51,CDT, 43.0,4.6,,,0.01,,
11,2,2013, 19,51,CDT, 43.0,3.5,,,,,
11,2,2013, 20,51,CDT, 43.0,8.1,,,,,
11,2,2013, 21,51,CDT, 43.0,4.6,,,,,
11,2,2013, 22,51,CDT, 43.0,4.6,,,,,
11,2,2013, 23,51,CDT, 43.0,4.6,,,,,
11,3,2013, 0,51,CDT, 41.0,4.6,,,,,
11,3,2013, 1,51,CDT, 39.0,4.6,,,,,
11,3,2013, 1,51,CST, 37.0,4.6,,,,,
11,3,2013, 2,51,CST, 37.0,0.0,,,,,
11,3,2013, 3,51,CST, 37.0,0.0,,,,,
11,3,2013, 4,51,CST, 35.1,0.0,,,,,
11,3,2013, 5,51,CST, 35.1,0.0,,,,0.02,
11,3,2013, 6,51,CST, 35.1,0.0,,,,,
11,3,2013, 7,51,CST, 39.0,0.0,,,,,
11,3,2013, 8,51,CST, 45.0,0.0,,,,,
11,3,2013, 9,51,CST, 48.0,0.0,,,,,
11,3,2013, 10,51,CST, 50.0,5.8,,,,,
11,3,2013, 11,51,CST, 50.0,4.6,,,,,
11,3,2013, 12,51,CST, 51.1,8.1,,,,,
11,3,2013, 13,51,CST, 51.1,3.5,,,,,
11,3,2013, 14,51,CST, 51.1,11.5,,,,,
11,3,2013, 15,51,CST, 51.1,8.1,,,,,
